Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
428,,52.4731,82.3212,,96.5958,,
429,,50.0202,79.4830,,87.0132,,
430,,49.0379,74.3790,,84.9381,,
431,,50.6725,79.5670,,83.5953,,
432,,54.3098,76.8738,,108.2535,,
433,,52.2308,77.8885,,82.6950,,
434,,47.5063,74.4858,,85.5713,,
435,,47.7943,80.9174,,84.4193,,
436,,47.0619,97.4197,,84.0988,,
437,,46.6309,113.3881,,82.8781,,
438,,46.3181,79.4373,,98.1293,,
439,,47.5578,76.8356,,106.6513,,
440,,48.6698,79.7195,,90.4923,,
441,,49.3641,79.9942,,84.3430,,
442,,53.3752,73.0896,,108.5510,,
443,,52.8259,75.9354,,84.0149,,
444,,54.9202,77.4612,,84.2896,,
445,,56.2706,75.4166,,81.8787,,
446,,51.1589,77.0264,,84.0073,,
447,,48.8586,106.7352,,88.5849,,
448,,56.0265,92.0258,,82.7026,,
449,,57.0850,86.5936,,86.9751,,
450,,55.7041,83.2443,,109.1003,,
451,,53.3104,78.3691,,93.6508,,
452,,53.4248,74.0585,,169.3878,,
453,,49.1371,75.3555,,168.6630,,
454,,47.3709,79.2923,,144.3481,,
455,,49.4289,78.7659,,86.1282,,
456,,47.6494,79.9027,,88.4094,,
457,,48.9273,99.7467,,88.7375,,
458,,42.8467,77.6825,,84.8541,,
459,,41.8167,76.5457,,92.1478,,
460,,43.9968,87.2116,,103.5843,,
461,,41.6203,90.0650,,87.7457,,
462,,42.3069,85.1898,,87.6694,,
463,,41.8701,80.3223,,90.8203,,
464,,41.0786,78.9337,,99.5255,,
465,,47.2832,76.3931,,84.6710,,
466,,51.1894,79.5746,,81.5353,,
467,,44.2944,103.1342,,83.7631,,
468,,44.0140,76.8127,,84.0302,,
469,,44.9333,77.3468,,87.2269,,
470,,47.5216,76.2634,,102.3636,,
471,,41.3208,75.3479,,96.6721,,
472,,41.8701,76.8890,,93.7500,,
473,,44.4984,94.5053,,106.5369,,
474,,46.2303,90.0574,,86.7615,,
475,,43.1347,82.2678,,84.3887,,
476,,40.7372,77.4994,,83.6105,,
477,,40.7391,102.6306,,85.9757,,
478,,41.9102,76.1185,,84.5490,,
479,,40.3462,76.9424,,82.4127,,
480,,41.1282,79.6661,,87.0819,,
481,,41.4295,77.3468,,94.5816,,
482,,42.3470,74.8367,,101.5244,,
483,,40.8726,78.8040,,124.1608,,
484,,41.0938,77.4384,,89.3936,,
485,,40.8173,91.0187,,84.1751,,
486,,40.7867,92.7734,,87.3261,,
487,,41.8797,107.3532,,87.9288,,
488,,41.4543,78.4149,,86.3648,,
489,,44.6262,77.4307,,87.4023,,
490,,54.7009,76.4694,,85.4034,,
491,,50.8766,77.4155,,83.2672,,
492,,50.8823,77.8732,,89.7675,,
493,,49.8714,76.1261,,122.9477,,
494,,46.8159,76.1871,,100.1434,,
495,,48.5439,75.1190,,86.8683,,
496,,50.1823,74.0585,,83.9920,,
497,,47.2851,109.5352,,84.3201,,
498,,44.9467,91.0797,,82.9392,,
499,,45.5475,86.3953,,84.8618,,
500,,46.5508,78.7506,,87.5473,,
