Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
286,89.8594,62.3594,52.5156,72.0156,82.5781,81.5313,77.6406
287,89.8594,62.3594,53.3438,68.8281,82.0000,81.5469,78.7969
288,89.8594,62.2500,53.5625,72.9219,82.3594,81.2813,77.1875
289,89.8906,62.4844,53.4844,70.6406,83.1094,81.2031,77.4219
290,89.9063,62.1250,53.5000,70.6250,82.7500,81.1875,77.3906
291,89.9063,62.2656,53.3906,71.6406,82.6719,81.2969,78.0938
292,89.9063,62.3750,53.2500,72.4375,82.3906,81.3750,77.9844
293,90.0938,62.5156,52.8906,70.7188,82.4844,81.3281,78.2500
294,90.0938,62.0000,52.5469,72.0313,82.5781,81.4375,78.1719
295,90.0938,62.1406,52.3281,70.1875,82.4375,81.3906,78.1563
296,90.0938,62.3281,52.3906,68.6719,82.4531,81.2344,78.2813
297,90.0938,62.0000,52.4063,70.5469,82.6250,81.4375,78.1094
298,90.0938,62.0156,52.2500,72.1250,82.6563,81.2344,77.9375
299,90.0938,62.5156,52.4063,70.1406,82.3906,81.4219,77.4844
300,90.0938,62.2813,52.9375,73.1094,83.2344,81.0781,78.5625
301,90.0938,62.5625,53.1094,70.2500,82.5625,81.0781,77.4375
302,90.0938,62.4844,53.1875,71.4531,82.5625,81.2188,78.5313
303,90.2031,62.3906,53.1875,72.7813,82.2500,81.1406,78.3438
304,90.2031,62.3281,52.9531,70.8281,82.7188,81.1406,78.5625
305,90.2031,62.0469,52.6875,72.7188,82.7813,81.2813,78.0938
306,90.2031,62.2813,52.3125,69.4219,83.0938,81.2656,78.1094
307,90.2031,62.3125,52.1719,71.1875,82.9844,81.5625,78.3594
308,90.2031,62.4688,51.9688,69.6875,82.2656,81.4219,78.8438
309,90.3594,62.3906,51.5000,72.9219,82.5938,81.2500,77.7344
310,90.3594,62.2656,51.2656,70.7500,82.5156,81.4531,78.6406
311,90.3594,62.1094,51.0469,70.7813,82.7188,81.0938,78.4844
312,90.3750,62.4688,51.0781,72.3281,83.1406,81.6094,78.9375
313,90.4219,62.3125,51.5000,72.7188,83.0781,81.6875,79.0781
314,90.4219,62.0625,51.7813,70.1563,82.8594,81.2188,79.5000
315,90.4219,62.3125,51.8906,72.5781,82.7344,81.7188,79.0781
316,90.4219,62.2188,52.7969,70.2188,82.8594,81.7656,79.0625
317,90.5781,62.0313,53.2031,71.2031,82.8125,81.4219,79.1563
318,90.5781,62.5625,53.5781,72.5000,82.7969,81.7656,79.4063
319,90.5781,62.1563,54.3750,72.9531,82.5781,81.6563,79.3281
320,90.5781,62.4219,55.1250,70.4531,83.1094,81.6875,79.0625
321,90.5781,62.3594,54.7656,72.7656,82.9375,81.6094,78.4219
322,90.5781,62.6250,54.1406,72.2031,82.2344,81.3281,78.9844
323,90.5781,61.9844,54.0625,71.0469,82.7344,81.3438,78.5313
324,90.5781,62.5938,53.7969,71.2969,82.4063,81.6250,78.8281
325,90.6094,62.1094,53.2188,72.1719,82.9688,81.5781,79.1094
326,90.6094,62.5000,53.1094,69.8750,82.7813,81.6875,78.8594
327,90.6094,62.2500,52.9531,72.6563,82.5313,81.7656,78.8438
328,90.6563,63.0313,53.1563,72.2656,82.3438,81.3906,79.0156
329,90.7188,63.0313,53.0781,72.6719,82.5938,81.6719,78.3750
330,90.7188,63.0313,53.3906,70.3906,82.5313,81.7656,78.7188
331,90.7188,62.5000,52.6875,71.1563,82.3750,81.6094,79.0156
332,90.7188,62.4688,52.1406,71.8438,82.2656,81.5938,79.0000
333,90.8281,62.2188,51.7344,70.5469,82.3281,81.5469,78.8281
334,90.8281,62.1875,51.7031,73.2813,82.7031,81.5313,78.7969
335,90.9844,62.6563,52.2188,69.9531,82.8906,81.7813,78.0469
336,90.9844,62.6406,52.7344,71.8594,82.5469,81.4844,78.7500
337,90.9844,62.2656,52.4063,71.8594,82.7031,81.4688,79.0313
338,90.9844,62.4688,51.9688,69.8906,82.7344,81.6406,78.8906
339,90.9844,61.9219,51.3906,72.6719,83.0469,81.6250,78.9219
340,90.9844,62.4063,50.8906,72.4688,82.6094,81.6875,78.6719
341,91.1250,62.2656,51.0156,72.7969,82.8750,81.7969,79.3906
342,91.1250,62.2344,51.0781,70.4844,83.1406,81.8125,78.4063
343,91.1250,62.2656,51.2500,71.8906,83.2500,81.7969,79.2656
344,91.3750,62.4531,51.5781,71.3125,82.9688,81.6719,78.9688
345,91.3750,62.5781,51.3281,71.1094,82.9531,81.7188,78.5938
346,91.3750,62.0469,51.2969,69.7656,83.0625,81.6406,79.0469
347,91.3750,61.9531,51.2188,71.3750,82.9688,81.6406,79.5000
348,91.3750,62.2344,51.2813,70.2969,83.1250,81.6875,79.6875
349,91.4219,62.0938,51.2969,71.3750,82.9844,82.0625,79.3438
350,91.4219,62.6563,51.5781,71.6250,83.1719,81.7031,78.5313
351,91.4219,62.5313,51.7031,70.3281,83.6250,81.9219,78.4063
352,91.4219,62.4063,51.8281,72.4219,83.1719,82.0000,78.9844
353,91.4219,62.3594,51.8906,69.8281,83.3281,81.8906,78.7813
354,91.4219,62.3125,51.6875,70.6875,83.2344,82.0156,79.2344
355,91.4219,62.4844,51.5625,71.1875,83.1875,81.8594,79.5625
356,91.4219,62.2969,51.5469,70.8438,82.7656,81.7500,78.4063
357,91.4219,62.0938,51.8906,72.5469,83.0313,81.5469,78.8594
358,91.5000,62.2969,52.4688,72.7656,83.0938,81.5156,78.7500
359,91.5625,62.5469,52.8906,70.8750,83.0156,81.3594,78.9688
360,91.5625,62.5938,53.8125,70.4219,83.0000,81.5000,79.0156
361,91.5781,62.3594,54.2031,70.3281,83.1719,81.5625,79.4375
362,91.5781,62.3906,54.4688,71.5000,82.6406,81.4531,79.0938
363,91.5781,62.0313,54.8750,72.4219,83.4375,81.1094,79.3125
364,91.5781,62.0938,55.7500,70.3438,82.5000,81.5156,79.4063
365,91.5781,62.1719,57.2656,70.3906,83.1406,81.6094,79.2188
366,91.5781,62.1094,57.5781,71.8125,82.5156,81.7031,79.0469
367,91.5781,62.2969,57.6250,71.7500,82.4219,81.7969,78.8594
368,91.5938,61.9219,57.4688,71.9844,83.0781,81.7813,78.8750
