Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
325,23.0160,23.5748,55.9006,25.2686,44.3115,26.5198,44.1895
326,23.4671,23.0522,40.1688,25.2075,45.1050,26.7029,44.6777
327,24.0898,22.9187,39.9094,25.4135,43.3502,27.0996,42.7704
328,23.8400,23.3421,38.4979,25.7111,43.9911,25.6043,42.9993
329,23.5109,24.7955,38.6124,25.3906,51.5900,25.3906,42.7704
330,23.6092,22.7699,38.3301,25.2533,61.3403,25.6043,44.0521
331,23.9401,22.9950,39.3448,25.4517,44.4946,25.9705,43.3197
332,23.6435,22.8920,38.2385,24.6124,45.0897,25.9552,42.9688
333,23.7494,23.1857,39.6118,25.1083,44.7083,25.8942,44.1132
334,23.1428,22.8958,38.1241,25.5737,43.9606,26.2756,42.9535
335,25.1446,23.6969,37.9410,25.1694,44.2658,26.4282,42.6788
336,23.3641,24.1051,37.6434,24.6277,44.9371,26.4130,44.0521
337,23.6893,24.3263,39.6805,24.7345,43.8080,27.0691,43.0298
338,23.7789,23.6740,37.2925,24.4370,45.2118,26.0468,44.2810
339,23.8190,23.6473,39.6957,24.8337,46.0815,26.2299,53.4363
340,23.4222,23.3612,48.8281,24.8947,44.2352,26.7334,59.1736
341,23.4146,23.2315,52.4216,25.2991,43.5028,27.1301,45.4559
342,23.7045,23.1094,39.6423,25.1770,43.8690,26.5045,45.6238
343,23.7150,24.0707,41.1758,25.1160,43.6249,26.8250,44.9982
344,23.9487,23.7541,38.8641,24.9252,49.7131,26.3977,43.8538
345,23.8781,24.1203,38.9862,25.7645,60.5774,26.7487,45.7764
346,23.6921,23.8609,38.5361,24.6506,44.9677,26.6266,42.9840
347,23.7856,23.5786,39.6347,25.2609,44.4946,26.1841,45.2881
348,23.3383,23.2964,39.1922,24.7116,44.6320,26.5350,45.8374
349,23.3803,23.8533,40.5121,25.1007,44.3726,26.4587,43.8080
350,23.4890,22.7852,40.1154,26.5122,44.1437,26.2909,43.9148
351,23.6788,23.3116,40.0162,25.7416,43.7164,26.9775,42.1143
352,23.4165,23.2010,39.5737,24.6811,46.1731,26.3062,44.5709
353,23.3660,23.7885,38.0249,24.9786,44.7540,26.4282,45.9290
354,23.3650,23.3650,38.7497,24.8337,45.9290,26.6724,43.5638
355,23.7389,24.7459,45.2805,25.4440,44.0979,26.7639,52.4292
