Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
245,99.6400,88.9200,95.3600,92.3200,99.6800,98.7200,99.8800
246,99.6400,88.9200,95.3200,92.3600,99.6800,98.7200,99.8800
247,99.6400,88.9200,95.3600,92.4000,99.6800,98.7200,99.8800
248,99.6400,88.9200,95.5600,92.4000,99.6800,98.7200,99.8800
249,99.6400,88.9200,95.7600,92.4000,99.6800,98.7200,99.8800
250,99.6400,88.9200,95.8800,92.4000,99.6800,98.7200,99.8800
251,99.6400,88.9200,96.1200,92.4000,99.6800,98.7200,99.8800
252,99.6400,88.9200,96.0800,92.4000,99.6800,98.7200,99.8800
253,99.6400,88.9200,95.8000,92.4000,99.6800,98.7200,99.8800
254,99.6400,88.9200,95.7200,92.4000,99.6800,98.7200,99.8800
255,99.6400,88.9200,95.9600,92.4000,99.7200,98.7200,99.8800
256,99.6400,88.9200,96.0800,92.4000,99.7200,98.7200,99.8800
257,99.6400,88.9200,95.8800,92.4000,99.7200,98.7200,99.8800
258,99.6400,88.9200,95.7200,92.4000,99.7200,98.7200,99.8800
259,99.6400,88.9200,95.4400,92.4000,99.7200,98.7200,99.8800
260,99.6400,88.9200,95.4400,92.4000,99.7200,98.7200,99.8800
261,99.6400,88.9200,95.5200,92.4000,99.7200,98.7200,99.8800
262,99.6400,88.9200,95.8000,92.4000,99.7200,98.7200,99.8800
263,99.6400,88.9200,95.5600,92.4000,99.7200,98.7200,99.8800
264,99.6400,88.9200,95.6800,92.4000,99.7200,98.7600,99.8800
265,99.6400,88.9200,95.6400,92.4000,99.7200,98.7600,99.8800
266,99.6400,88.9200,95.8000,92.4000,99.7200,98.8000,99.8800
267,99.6400,88.9200,95.9200,92.4000,99.7200,98.8000,99.8800
268,99.6400,88.9200,96.2000,92.4000,99.7200,98.8000,99.8800
269,99.6400,88.9200,96.6000,92.4000,99.7200,98.8000,99.8800
270,99.6400,88.9200,96.6000,92.4000,99.7200,98.8000,99.8800
271,99.6800,88.9200,96.4000,92.4000,99.7200,98.8000,99.8800
272,99.6800,89.0400,96.2400,92.4000,99.7200,98.8000,99.8800
273,99.6800,89.0400,96.3600,92.4800,99.7200,98.8000,99.8800
274,99.6800,89.0400,96.5200,92.4800,99.7200,98.8800,99.8800
275,99.6800,89.0800,96.7200,92.4800,99.7200,98.8800,99.8800
276,99.6800,89.0800,96.6800,92.5200,99.7200,98.8800,99.8800
277,99.6800,89.1600,96.7600,92.6000,99.7200,98.8800,99.8800
278,99.6800,89.1600,96.6800,92.6000,99.7200,98.8800,99.8800
279,99.6800,89.1600,96.8000,92.6000,99.7200,98.8800,99.8800
280,99.6800,89.1600,96.8000,92.6000,99.7200,98.8800,99.8800
281,99.6800,89.1600,96.7600,92.6000,99.7200,98.8800,99.8800
282,99.6800,89.1600,96.8000,92.6000,99.7200,98.9200,99.8800
283,99.6800,89.1600,96.9600,92.6000,99.7200,98.9200,99.8800
284,99.6800,89.1600,96.8800,92.6000,99.7200,98.9200,99.8800
285,99.6800,89.1600,97.0000,92.6000,99.7200,98.9200,99.8800
286,99.6800,89.1600,97.0400,92.6000,99.7200,98.9200,99.8800
287,99.6800,89.1600,97.1200,92.6000,99.7200,98.9600,99.8800
288,99.6800,89.1600,97.1200,92.6400,99.7200,98.9600,99.8800
289,99.7200,89.1600,97.0800,92.6400,99.7200,98.9600,99.8800
290,99.7200,89.1600,97.1200,92.7200,99.7200,98.9600,99.8800
291,99.7200,89.1600,97.1200,92.7200,99.7200,98.9600,99.8800
292,99.7200,89.1600,97.1200,92.7600,99.7200,98.9600,99.8800
293,99.7200,89.1600,97.1200,92.7600,99.7200,98.9600,99.8800
294,99.7200,89.1600,97.1600,92.8000,99.7200,98.9600,99.8800
295,99.7200,89.1600,97.1600,92.7600,99.7200,98.9600,99.8800
296,99.7200,89.1600,97.1600,92.7600,99.7200,98.9600,99.8800
297,99.7200,89.1600,97.1600,92.8000,99.7200,98.9600,99.8800
298,99.7200,89.1600,97.1600,92.7600,99.7200,98.9600,99.8800
299,99.7200,89.1600,97.1200,92.9600,99.7200,98.9600,99.8800
300,99.7200,89.1600,97.1600,92.9600,99.7200,98.9600,99.8800
301,99.7200,89.1600,97.1600,93.0800,99.7200,98.9600,99.8800
302,99.7200,89.1600,97.1600,93.1600,99.7200,98.9600,99.8800
303,99.7200,89.1600,97.1600,93.1200,99.7200,98.9600,99.8800
304,99.7200,89.1600,97.1600,93.1600,99.7200,98.9600,99.8800
305,99.7200,89.1600,97.1600,93.1600,99.7200,98.9600,99.8800
306,99.7200,89.1600,97.1600,93.1600,99.7200,98.9600,99.8800
307,99.7200,89.1600,97.1600,93.1600,99.7200,98.9600,99.8800
308,99.7200,89.1600,97.1600,93.1600,99.7200,98.9600,99.8800
309,99.7200,89.1600,97.1600,93.1600,99.7200,98.9600,99.8800
310,99.7200,89.1600,97.1600,93.1600,99.7200,98.9600,99.8800
311,99.7200,89.1600,97.1600,93.1600,99.7200,98.9600,99.8800
312,99.7200,89.1600,97.1600,93.1600,99.7200,98.9600,99.8800
313,99.7200,89.1600,97.1600,93.1600,99.7200,98.9600,99.8800
314,99.7200,89.1600,97.1600,93.1600,99.7200,99.0400,99.8800
315,99.7200,89.1600,97.1600,93.2000,99.7200,99.0400,99.8800
316,99.7200,89.1600,97.1600,93.2000,99.7200,99.0400,99.8800
317,99.7200,89.1600,97.1600,93.2000,99.7200,99.0400,99.8800
318,99.7200,89.1600,97.1600,93.2000,99.7200,99.0400,99.8800
319,99.7200,89.1600,97.1600,93.3200,99.7200,99.0400,99.8800
320,99.7200,89.1600,97.1600,93.3200,99.7200,99.0400,99.8800
321,99.7200,89.1600,97.1600,93.4000,99.7200,99.0400,99.8800
322,99.7200,89.1600,97.1600,93.4000,99.7200,99.0400,99.8800
323,99.7200,89.1600,97.1600,93.4400,99.7200,99.0400,99.8800
324,99.7200,89.1600,97.1600,93.4000,99.7200,99.0400,99.8800
325,99.7200,89.1600,97.1600,93.4400,99.7200,99.0800,99.8800
326,99.7200,89.1600,97.1600,93.4800,99.7200,99.0800,99.8800
327,99.7200,89.1600,97.1600,93.4800,99.7200,99.0800,99.8800
328,99.7200,89.1600,97.1600,93.4800,99.7200,99.0800,99.8800
329,99.7200,89.1600,97.1600,93.4800,99.7200,99.0800,99.8800
330,99.7200,89.1600,97.1600,93.4800,99.7200,99.0800,99.8800
331,99.7200,89.1600,97.1600,93.4800,99.7200,99.0800,99.8800
332,99.7200,89.1600,97.1600,93.4800,99.7200,99.0800,99.8800
333,99.7200,89.1600,97.1600,93.4800,99.7200,99.0800,99.8800
334,99.7200,89.1600,97.1600,93.5600,99.7200,99.1200,99.8800
335,99.7200,89.1600,97.1600,93.5600,99.7200,99.1200,99.8800
336,99.7200,89.1600,97.1600,93.5600,99.7200,99.1200,99.8800
337,99.7200,89.1600,97.1600,93.6400,99.7200,99.1200,99.8800
338,99.7200,89.1600,97.1600,93.6400,99.7200,99.1200,99.8800
339,99.7200,89.1600,97.1600,93.6800,99.7200,99.1200,99.8800
340,99.7200,89.1600,97.1600,93.7200,99.7200,99.1200,99.8800
341,99.7200,89.1600,97.1600,93.7600,99.7200,99.1200,99.8800
342,99.7200,89.1600,97.1600,93.8000,99.7200,99.1200,99.9200
343,99.7200,89.1600,97.1600,93.8000,99.7200,99.1200,99.9200
344,99.7200,89.1600,97.1600,93.8000,99.7200,99.1200,99.9200
345,99.7200,89.1600,97.1600,93.8000,99.7200,99.1200,99.9200
346,99.7200,89.1600,97.1600,93.8000,99.7200,99.1200,99.9200
347,99.7200,89.1600,97.1600,93.8000,99.7200,99.1200,99.9200
348,99.7200,89.1600,97.1600,93.8000,99.7200,99.1200,99.9200
349,99.7200,89.1600,97.1600,93.8000,99.7200,99.1600,99.9200
350,99.7200,89.1600,97.1600,93.8000,99.7200,99.1600,99.9200
351,99.7200,89.1600,97.1600,93.8000,99.7200,99.1600,99.9200
352,99.7200,89.1600,97.1600,93.8000,99.7200,99.1600,99.9200
353,99.7200,89.1600,97.1600,93.8000,99.7200,99.1600,99.9200
354,99.7200,89.1600,97.1600,93.8000,99.7200,99.1600,99.9200
355,99.7200,89.1600,97.1600,93.8000,99.7200,99.1600,99.9200
356,99.7200,89.1600,97.1600,93.8000,99.7200,99.1600,99.9200
357,99.7200,89.1600,97.1600,93.8400,99.7200,99.1600,99.9200
358,99.7200,89.1600,97.1600,93.8400,99.7200,99.1600,99.9200
359,99.7200,89.1600,97.1600,93.8400,99.7200,99.1600,99.9200
